,season,player_id,player_name,position,team,conference,overall_incl_gt,pass_incl_gt,rush_incl_gt,firstDown_incl_gt,secondDown_incl_gt,thirdDown_incl_gt,standardDowns_incl_gt,passingDowns_incl_gt,overall_excl_gt,pass_excl_gt,rush_excl_gt,firstDown_excl_gt,secondDown_excl_gt,thirdDown_excl_gt,standardDowns_excl_gt,passingDowns_excl_gt,last_updated
1853,2019,4362923,Christoph Henle,TE,Baylor,Big 12,0.0037,0.0072,0.0,0.0,0.0,0.021,0.0,0.012,0.0037,0.0072,0.0,0.0,0.0,0.021,0.0,0.012,2019-11-12 22:50:18
1854,2019,4240470,Damond Philyaw-Johnson,WR,Duke,ACC,0.0037,0.0073,0.0,0.0088,0.0,0.0,0.005,0.0,0.0037,0.0073,0.0,0.0088,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1855,2019,3131118,Joey Fields,WR,Marshall,Conference USA,0.0037,0.0078,0.0,0.0041,0.0,0.009,0.003,0.006,0.0037,0.0078,0.0,0.0041,0.0,0.009,0.003,0.006,2019-11-12 22:50:18
1856,2019,4360742,Jay Symonds,FB,Stanford,Pac-12,0.0037,0.0067,0.0,0.0,0.011,0.0,0.003,0.006,0.0037,0.0067,0.0,0.0,0.011,0.0,0.003,0.006,2019-11-12 22:50:18
1857,2019,4360763,Brycen Tremayne,WR,Stanford,Pac-12,0.0037,0.0067,0.0,0.0,0.0,0.018,0.003,0.006,0.0037,0.0067,0.0,0.0,0.0,0.018,0.003,0.006,2019-11-12 22:50:18
1858,2019,3895871,Jordan Davis,TE,Louisville,ACC,0.0037,0.009,0.0,0.0,0.006,0.009,0.0,0.011,0.0037,0.009,0.0,0.0,0.006,0.009,0.0,0.011,2019-11-12 22:50:18
1859,2019,4043609,Jackson White,QB,Marshall,Conference USA,0.0037,0.0078,0.0,0.0,0.0,0.0,0.003,0.006,0.0037,0.0078,0.0,0.0,0.0,0.0,0.003,0.006,2019-11-12 22:50:18
1860,2019,4373030,Ben Sims,TE,Baylor,Big 12,0.0037,0.0072,0.0,0.0038,0.006,0.0,0.005,0.0,0.0037,0.0072,0.0,0.0038,0.006,0.0,0.005,0.0,2019-11-12 22:50:18
1861,2019,3916417,Devante Peete,WR,Louisville,ACC,0.0037,0.009,0.0,0.0041,0.006,0.0,0.003,0.005,0.0037,0.009,0.0,0.0041,0.006,0.0,0.003,0.005,2019-11-12 22:50:18
1862,2019,4428803,Jordan Waters,RB,Duke,ACC,0.0037,0.0,0.0075,0.0044,0.006,0.0,0.005,0.0,0.0037,0.0,0.0075,0.0044,0.006,0.0,0.005,0.0,2019-11-12 22:50:18
1863,2019,4363129,Pearse Migl,TE,Louisiana,Sun Belt,0.0036,0.0088,0.0,0.0037,0.0,0.011,0.005,0.0,0.0036,0.0088,0.0,0.0037,0.0,0.011,0.005,0.0,2019-11-12 22:50:18
1864,2019,4240819,Kade Warner,WR,Nebraska,Big Ten,0.0036,0.0088,0.0,0.0041,0.0,0.008,0.003,0.006,0.0036,0.0088,0.0,0.0041,0.0,0.008,0.003,0.006,2019-11-12 22:50:18
1865,2019,4360231,Lucas Krull,TE,Florida,SEC,0.0036,0.0062,0.0,0.0,0.006,0.01,0.002,0.006,0.0036,0.0062,0.0,0.0,0.006,0.01,0.002,0.006,2019-11-12 22:50:18
1866,2019,3921715,Alex Netherda,RB,California,Pac-12,0.0036,0.0,0.0069,0.0087,0.0,0.0,0.006,0.0,0.0036,0.0,0.0069,0.0087,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
1867,2019,4570291,Brian Smith Jr.,WR,Louisiana,Sun Belt,0.0036,0.0088,0.0,0.0,0.006,0.011,0.002,0.007,0.0036,0.0088,0.0,0.0,0.006,0.011,0.002,0.007,2019-11-12 22:50:18
1868,2019,4373489,Kassidy Woods,WR,Washington State,Pac-12,0.0036,0.0046,0.0,0.0036,0.006,0.0,0.002,0.008,0.0036,0.0046,0.0,0.0036,0.006,0.0,0.002,0.008,2019-11-12 22:50:18
1869,2019,4570292,Jai'ave Magalei,QB,Louisiana,Sun Belt,0.0036,0.0088,0.0,0.0074,0.0,0.0,0.005,0.0,0.0036,0.0088,0.0,0.0074,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1870,2019,4374266,David O'Meara,TE,Florida International,Conference USA,0.0036,0.0083,0.0,0.0041,0.005,0.0,0.005,0.0,0.0036,0.0083,0.0,0.0041,0.005,0.0,0.005,0.0,2019-11-12 22:50:18
1871,2019,4242442,Princeton Fant,TE,Tennessee,SEC,0.0036,0.0074,0.0,0.0041,0.005,0.0,0.003,0.005,0.0036,0.0074,0.0,0.0041,0.005,0.0,0.003,0.005,2019-11-12 22:50:18
1872,2019,4575739,Cassius Allen,WR,Louisiana,Sun Belt,0.0036,0.0088,0.0,0.0037,0.006,0.0,0.005,0.0,0.0036,0.0088,0.0,0.0037,0.006,0.0,0.005,0.0,2019-11-12 22:50:18
1873,2019,4245161,Clay Markoff,RB,Washington State,Pac-12,0.0036,0.0,0.0168,0.0072,0.0,0.0,0.005,0.0,0.0036,0.0,0.0168,0.0072,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1874,2019,4426687,Johnathan Bennett,QB,Liberty,FBS Independents,0.0035,0.006,0.0,0.007,0.0,0.0,0.005,0.0,0.0035,0.006,0.0,0.007,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1875,2019,4246895,Khaleb Coleman,WR,Liberty,FBS Independents,0.0035,0.006,0.0,0.0035,0.006,0.0,0.002,0.006,0.0035,0.006,0.0,0.0035,0.006,0.0,0.002,0.006,2019-11-12 22:50:18
1876,2019,4427095,Demario Douglas,WR,Liberty,FBS Independents,0.0035,0.006,0.0,0.0035,0.006,0.0,0.002,0.006,0.0035,0.006,0.0,0.0035,0.006,0.0,0.002,0.006,2019-11-12 22:50:18
1877,2019,4427301,Tre' Goode,WR,Charlotte,Conference USA,0.0035,0.008,0.0,0.0036,0.005,0.0,0.002,0.006,0.0035,0.008,0.0,0.0036,0.005,0.0,0.002,0.006,2019-11-12 22:50:18
1878,2019,4241992,Tate Martell,QB,Miami,ACC,0.0035,0.0,0.0082,0.0037,0.0,0.009,0.005,0.0,0.0035,0.0,0.0082,0.0037,0.0,0.009,0.005,0.0,2019-11-12 22:50:18
1879,2019,4428678,Jamari Thrash,WR,Georgia State,Sun Belt,0.0035,0.0088,0.0,0.0038,0.0,0.009,0.002,0.007,0.0035,0.0088,0.0,0.0038,0.0,0.009,0.002,0.007,2019-11-12 22:50:18
1880,2019,3134689,Brandon Sowards,WR,Michigan State,Big Ten,0.0035,0.0067,0.0,0.0,0.006,0.008,0.003,0.005,0.0035,0.0067,0.0,0.0,0.006,0.008,0.003,0.005,2019-11-12 22:50:18
1881,2019,3930010,Thomas Vieira,WR,New Mexico,Mountain West,0.0035,0.0039,0.0032,0.0038,0.0,0.008,0.003,0.005,0.0035,0.0039,0.0032,0.0038,0.0,0.008,0.003,0.005,2019-11-12 22:50:18
1882,2019,4040874,Johnny Huntley III,TE,Liberty,FBS Independents,0.0035,0.006,0.0,0.0,0.006,0.0,0.002,0.006,0.0035,0.006,0.0,0.0,0.006,0.0,0.002,0.006,2019-11-12 22:50:18
1883,2019,3933175,Carson Coats,QB,Arkansas State,Sun Belt,0.0035,0.0065,0.0,0.0039,0.006,0.0,0.005,0.0,0.0035,0.0065,0.0,0.0039,0.006,0.0,0.005,0.0,2019-11-12 22:50:18
1884,2019,4382092,Tucker Gregg,RB,Georgia State,Sun Belt,0.0035,0.0,0.0057,0.0077,0.0,0.0,0.005,0.0,0.0035,0.0,0.0057,0.0077,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1885,2019,4427209,Jeff Foreman,WR,Arkansas State,Sun Belt,0.0035,0.0065,0.0,0.0,0.011,0.0,0.0,0.01,0.0035,0.0065,0.0,0.0,0.011,0.0,0.0,0.01,2019-11-12 22:50:18
1886,2019,4361231,Reed Tyler,TE,Arkansas State,Sun Belt,0.0035,0.0065,0.0,0.0039,0.0,0.009,0.005,0.0,0.0035,0.0065,0.0,0.0039,0.0,0.009,0.005,0.0,2019-11-12 22:50:18
1887,2019,4362738,AJ Lewis,TE,Troy,Sun Belt,0.0034,0.0056,0.0,0.0036,0.005,0.0,0.004,0.0,0.0034,0.0056,0.0,0.0036,0.005,0.0,0.004,0.0,2019-11-12 22:50:18
1888,2019,4361736,Joseph Scates,WR,Iowa State,Big 12,0.0034,0.0061,0.0,0.0035,0.006,0.0,0.002,0.006,0.0034,0.0061,0.0,0.0035,0.006,0.0,0.002,0.006,2019-11-12 22:50:18
1889,2019,3722368,Matt Pistone,TE,Boise State,Mountain West,0.0034,0.0066,0.0,0.0074,0.0,0.0,0.005,0.0,0.0034,0.0066,0.0,0.0074,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1890,2019,4361438,Cole Turner,WR,Nevada,Mountain West,0.0033,0.0061,0.0,0.0,0.0,0.015,0.003,0.004,0.0033,0.0061,0.0,0.0,0.0,0.015,0.003,0.004,2019-11-12 22:50:18
1891,2019,4036930,Rashaad Bolton,RB,Army,FBS Independents,0.0033,0.0,0.0041,0.0038,0.005,0.0,0.005,0.0,0.0033,0.0,0.0041,0.0038,0.005,0.0,0.005,0.0,2019-11-12 22:50:18
1892,2019,4374391,Roderic Burns,WR,North Texas,Conference USA,0.0033,0.0057,0.0,0.0,0.005,0.008,0.005,0.0,0.0033,0.0057,0.0,0.0,0.005,0.008,0.005,0.0,2019-11-12 22:50:18
1893,2019,4361100,Jack Westover,TE,Washington,Pac-12,0.0033,0.0063,0.0,0.0,0.01,0.0,0.002,0.006,0.0033,0.0063,0.0,0.0,0.01,0.0,0.002,0.006,2019-11-12 22:50:18
1894,2019,4426635,Darwin Barlow,RB,TCU,Big 12,0.0033,0.0,0.0063,0.0037,0.005,0.0,0.002,0.005,0.0033,0.0,0.0063,0.0037,0.005,0.0,0.002,0.005,2019-11-12 22:50:18
1895,2019,4047738,Cody Rudy,FB,Ball State,Mid-American,0.0033,0.0068,0.0,0.0,0.01,0.0,0.002,0.006,0.0033,0.0068,0.0,0.0,0.01,0.0,0.002,0.006,2019-11-12 22:50:18
1896,2019,4241608,Reagan Roberson,TE,Nevada,Mountain West,0.0033,0.0061,0.0,0.0038,0.0,0.007,0.003,0.004,0.0033,0.0061,0.0,0.0038,0.0,0.007,0.003,0.004,2019-11-12 22:50:18
1897,2019,4427819,Justin Lockhart,WR,Nevada,Mountain West,0.0033,0.0061,0.0,0.0077,0.0,0.0,0.005,0.0,0.0033,0.0061,0.0,0.0077,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1898,2019,4362483,Tevailance Hunt,WR,TCU,Big 12,0.0033,0.0068,0.0,0.0,0.0,0.008,0.002,0.005,0.0033,0.0068,0.0,0.0,0.0,0.008,0.002,0.005,2019-11-12 22:50:18
1899,2019,4258412,Perry Carter,WR,Louisiana Monroe,Sun Belt,0.0033,0.007,0.0,0.0074,0.0,0.0,0.005,0.0,0.0033,0.007,0.0,0.0074,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1900,2019,4036970,Christian Hayes,WR,Army,FBS Independents,0.0033,0.0093,0.002,0.0,0.005,0.008,0.002,0.006,0.0033,0.0093,0.002,0.0,0.005,0.008,0.002,0.006,2019-11-12 22:50:18
1901,2019,4241603,Roger Neal,RB,Nevada,Mountain West,0.0033,0.0,0.0072,0.0038,0.005,0.0,0.003,0.004,0.0033,0.0,0.0072,0.0038,0.005,0.0,0.003,0.004,2019-11-12 22:50:18
1902,2019,4569324,Micah Cooper,RB,Oklahoma State,Big 12,0.0033,0.0,0.0055,0.0036,0.005,0.0,0.005,0.0,0.0033,0.0,0.0055,0.0036,0.005,0.0,0.005,0.0,2019-11-12 22:50:18
1903,2019,4363554,Thomas Odukoya,TE,Eastern Michigan,Mid-American,0.0033,0.0059,0.0,0.0,0.005,0.008,0.0,0.01,0.0033,0.0059,0.0,0.0,0.005,0.008,0.0,0.01,2019-11-12 22:50:18
1904,2019,4259331,Carter Ware,TE,TCU,Big 12,0.0033,0.0068,0.0,0.0037,0.0,0.008,0.005,0.0,0.0033,0.0068,0.0,0.0037,0.0,0.008,0.005,0.0,2019-11-12 22:50:18
1905,2019,4361434,Crishaun Lappin,TE,Nevada,Mountain West,0.0033,0.0061,0.0,0.0038,0.0,0.007,0.005,0.0,0.0033,0.0061,0.0,0.0038,0.0,0.007,0.005,0.0,2019-11-12 22:50:18
1906,2019,4370796,Tavares Kelly,WR,Virginia,ACC,0.0032,0.0055,0.0,0.0,0.005,0.008,0.005,0.0,0.0032,0.0055,0.0,0.0,0.005,0.008,0.005,0.0,2019-11-12 22:50:18
1907,2019,4044143,Randle Jones,WR,Temple,American Athletic,0.0032,0.0064,0.0,0.0,0.0,0.015,0.0,0.01,0.0032,0.0064,0.0,0.0,0.0,0.015,0.0,0.01,2019-11-12 22:50:18
1908,2019,4569399,Mark Richardson,WR,Texas Tech,Big 12,0.0032,0.0,0.0074,0.0,0.0,0.0,0.005,0.0,0.0032,0.0,0.0074,0.0,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1909,2019,4262206,Reese Leitao,TE,Texas,Big 12,0.0032,0.0059,0.0,0.0035,0.005,0.0,0.005,0.0,0.0032,0.0059,0.0,0.0035,0.005,0.0,0.005,0.0,2019-11-12 22:50:18
1910,2019,4569382,Jordan Whittington,RB,Texas,Big 12,0.0032,0.0059,0.0,0.0035,0.005,0.0,0.005,0.0,0.0032,0.0059,0.0,0.0035,0.005,0.0,0.005,0.0,2019-11-12 22:50:18
1911,2019,4362185,Myller Royals,WR,Texas Tech,Big 12,0.0032,0.0058,0.0,0.0036,0.0,0.009,0.005,0.0,0.0032,0.0058,0.0,0.0036,0.0,0.009,0.005,0.0,2019-11-12 22:50:18
1912,2019,4241826,Xavier Martin,WR,Texas Tech,Big 12,0.0032,0.0029,0.0037,0.0071,0.0,0.0,0.005,0.0,0.0032,0.0029,0.0037,0.0071,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1913,2019,4259648,Josh Falo,TE,USC,Pac-12,0.0031,0.0053,0.0,0.0033,0.0,0.008,0.002,0.006,0.0031,0.0053,0.0,0.0033,0.0,0.008,0.002,0.006,2019-11-12 22:50:18
1914,2019,3919102,James Brunson,WR,Florida Atlantic,Conference USA,0.0031,0.006,0.0,0.0069,0.0,0.0,0.005,0.0,0.0031,0.006,0.0,0.0069,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1915,2019,4039101,Adam Luehrman,TE,Ohio,Mid-American,0.0031,0.0036,0.0028,0.0,0.01,0.0,0.002,0.005,0.0031,0.0036,0.0028,0.0,0.01,0.0,0.002,0.005,2019-11-12 22:50:18
1916,2019,4037560,Xavier Lane,WR,Western Kentucky,Conference USA,0.0031,0.0057,0.0,0.0035,0.0,0.007,0.002,0.005,0.0031,0.0057,0.0,0.0035,0.0,0.007,0.002,0.005,2019-11-12 22:50:18
1917,2019,4362570,Joel Wilson,TE,Central Michigan,Mid-American,0.0031,0.0061,0.0,0.0,0.009,0.0,0.0,0.01,0.0031,0.0061,0.0,0.0,0.009,0.0,0.0,0.01,2019-11-12 22:50:18
1918,2019,4430103,Munir McClain,WR,USC,Pac-12,0.0031,0.0053,0.0,0.0033,0.005,0.0,0.004,0.0,0.0031,0.0053,0.0,0.0033,0.005,0.0,0.004,0.0,2019-11-12 22:50:18
1919,2019,4040867,Beau Bisharat,TE,Colorado,Pac-12,0.003,0.0058,0.0,0.0,0.005,0.007,0.002,0.005,0.003,0.0058,0.0,0.0,0.005,0.007,0.002,0.005,2019-11-12 22:50:18
1920,2019,4430470,TJ Sheffield,WR,Purdue,Big Ten,0.003,0.0047,0.0,0.0,0.005,0.007,0.002,0.004,0.003,0.0047,0.0,0.0,0.005,0.007,0.002,0.004,2019-11-12 22:50:18
1921,2019,4240035,Deonte Sheffield,RB,Florida State,ACC,0.003,0.0,0.0065,0.0033,0.0,0.007,0.002,0.004,0.003,0.0,0.0065,0.0033,0.0,0.007,0.002,0.004,2019-11-12 22:50:18
1922,2019,4243170,Maurice Bell,WR,Colorado,Pac-12,0.003,0.0058,0.0,0.0034,0.005,0.0,0.002,0.005,0.003,0.0058,0.0,0.0034,0.005,0.0,0.002,0.005,2019-11-12 22:50:18
1923,2019,4240424,Waydale Jones,WR,Wake Forest,ACC,0.003,0.0059,0.0,0.0033,0.0,0.007,0.002,0.005,0.003,0.0059,0.0,0.0033,0.0,0.007,0.002,0.005,2019-11-12 22:50:18
1924,2019,4247126,Cam Cooper,WR,Western Michigan,Mid-American,0.003,0.0062,0.0,0.0,0.009,0.0,0.0,0.01,0.003,0.0062,0.0,0.0,0.009,0.0,0.0,0.01,2019-11-12 22:50:18
1925,2019,4256910,Will Drawdy,RB,Wake Forest,ACC,0.003,0.0,0.006,0.0033,0.005,0.0,0.002,0.005,0.003,0.0,0.006,0.0033,0.005,0.0,0.002,0.005,2019-11-12 22:50:18
1926,2019,4363045,Camm McDonald,TE,Florida State,ACC,0.003,0.0056,0.0,0.0033,0.005,0.0,0.002,0.004,0.003,0.0056,0.0,0.0033,0.005,0.0,0.002,0.004,2019-11-12 22:50:18
1927,2019,4240419,Tayvone Bowers,QB,Wake Forest,ACC,0.003,0.003,0.003,0.0,0.005,0.007,0.002,0.005,0.003,0.003,0.003,0.0,0.005,0.007,0.002,0.005,2019-11-12 22:50:18
1928,2019,4259505,Jay Urich,QB,South Carolina,SEC,0.0029,0.0052,0.0,0.0,0.009,0.0,0.002,0.005,0.0029,0.0052,0.0,0.0,0.009,0.0,0.002,0.005,2019-11-12 22:50:18
1929,2019,4259503,Chad Terrell,WR,South Carolina,SEC,0.0029,0.0052,0.0,0.0,0.009,0.0,0.0,0.009,0.0029,0.0052,0.0,0.0,0.009,0.0,0.0,0.009,2019-11-12 22:50:18
1930,2019,4244603,Cannon Montgomery,WR,Tulsa,American Athletic,0.0026,0.0053,0.0,0.0,0.004,0.006,0.0,0.007,0.0026,0.0053,0.0,0.0,0.004,0.006,0.0,0.007,2019-11-12 22:50:18
1931,2019,4372372,James Palmer,TE,Tulsa,American Athletic,0.0026,0.0053,0.0,0.0031,0.0,0.006,0.004,0.0,0.0026,0.0053,0.0,0.0031,0.0,0.006,0.004,0.0,2019-11-12 22:50:18
1932,2019,4241945,Sean Nelson,WR,Maryland,Big Ten,0.0023,0.0046,0.0,0.0,0.007,0.0,0.003,0.0,0.0023,0.0046,0.0,0.0,0.007,0.0,0.003,0.0,2019-11-12 22:50:18
1933,2019,4036218,Lorenzo Harrison III,RB,Maryland,Big Ten,0.0023,0.0,0.0047,0.0,0.007,0.0,0.0,0.007,0.0023,0.0,0.0047,0.0,0.007,0.0,0.0,0.007,2019-11-12 22:50:18
1934,2019,4362671,Blake Aragon,WR,Texas State,Sun Belt,0.0023,0.0036,0.0,0.0,0.0,0.01,0.0,0.006,0.0023,0.0036,0.0,0.0,0.0,0.01,0.0,0.006,2019-11-12 22:50:18
1935,2019,4037639,Mykel Jones,WR,Oklahoma,Big 12,0.0022,0.0048,0.0,0.0043,0.0,0.0,0.003,0.0,0.0022,0.0048,0.0,0.0043,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1936,2019,3915508,Rashod Berry,TE,Ohio State,Big Ten,0.0022,0.0048,0.0,0.0,0.0,0.0,0.003,0.0,0.0022,0.0048,0.0,0.0,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1937,2019,4426367,Austin Stogner,TE,Oklahoma,Big 12,0.0022,0.0048,0.0,0.0043,0.0,0.0,0.003,0.0,0.0022,0.0048,0.0,0.0043,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1938,2019,4360271,Tanner Mordecai,QB,Oklahoma,Big 12,0.0022,0.0048,0.0,0.0,0.0,0.014,0.003,0.0,0.0022,0.0048,0.0,0.0,0.0,0.014,0.003,0.0,2019-11-12 22:50:18
1939,2019,4570420,Jake Rogers,WR,Bowling Green,Mid-American,0.0021,0.0047,0.0,0.0,0.006,0.0,0.0,0.007,0.0021,0.0047,0.0,0.0,0.006,0.0,0.0,0.007,2019-11-12 22:50:18
1940,2019,4040090,Zac Crosby,TE,South Alabama,Sun Belt,0.0021,0.0051,0.0,0.0048,0.0,0.0,0.003,0.0,0.0021,0.0051,0.0,0.0048,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1941,2019,4239999,Will Swinney,WR,Clemson,ACC,0.0021,0.0042,0.0,0.0041,0.0,0.0,0.003,0.0,0.0021,0.0042,0.0,0.0041,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1942,2019,4372569,Brady Schipper,RB,Wisconsin,Big Ten,0.0021,0.0,0.0034,0.0,0.0,0.01,0.0,0.008,0.0021,0.0,0.0034,0.0,0.0,0.01,0.0,0.008,2019-11-12 22:50:18
1943,2019,3917680,Bradrick Shaw,RB,Wisconsin,Big Ten,0.0021,0.0,0.0034,0.0046,0.0,0.0,0.003,0.0,0.0021,0.0,0.0034,0.0046,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1944,2019,4427779,Jaelyn Lay,TE,Clemson,ACC,0.0021,0.0042,0.0,0.0,0.0,0.013,0.003,0.0,0.0021,0.0042,0.0,0.0,0.0,0.013,0.003,0.0,2019-11-12 22:50:18
1945,2019,4362052,Trent Thompson,TE,UTEP,Conference USA,0.0021,0.0045,0.0,0.0,0.007,0.0,0.0,0.006,0.0021,0.0045,0.0,0.0,0.007,0.0,0.0,0.006,2019-11-12 22:50:18
1946,2019,4373855,Tony Brown,RB,South Alabama,Sun Belt,0.0021,0.0,0.0035,0.0,0.006,0.0,0.003,0.0,0.0021,0.0,0.0035,0.0,0.006,0.0,0.003,0.0,2019-11-12 22:50:18
1947,2019,4035770,Jack Dunn,WR,Wisconsin,Big Ten,0.0021,0.0054,0.0,0.0046,0.0,0.0,0.003,0.0,0.0021,0.0054,0.0,0.0046,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1948,2019,4035284,Jamauri Wakefield,RB,Vanderbilt,SEC,0.0021,0.0038,0.0,0.0,0.0,0.009,0.0,0.006,0.0021,0.0038,0.0,0.0,0.0,0.009,0.0,0.006,2019-11-12 22:50:18
1949,2019,4362045,James Tupou,FB,UTEP,Conference USA,0.0021,0.0045,0.0,0.0,0.007,0.0,0.0,0.006,0.0021,0.0045,0.0,0.0,0.007,0.0,0.0,0.006,2019-11-12 22:50:18
1950,2019,4362892,Geor'quarius Spivey,TE,Mississippi State,SEC,0.0021,0.0052,0.0,0.0,0.006,0.0,0.0,0.007,0.0021,0.0052,0.0,0.0,0.006,0.0,0.0,0.007,2019-11-12 22:50:18
1951,2019,4426553,Davis Allen,TE,Clemson,ACC,0.0021,0.0042,0.0,0.0,0.006,0.0,0.003,0.0,0.0021,0.0042,0.0,0.0,0.006,0.0,0.003,0.0,2019-11-12 22:50:18
1952,2019,4049794,Khameron Taylor,TE,South Alabama,Sun Belt,0.0021,0.0051,0.0,0.0,0.0,0.009,0.0,0.006,0.0021,0.0051,0.0,0.0,0.0,0.009,0.0,0.006,2019-11-12 22:50:18
1953,2019,4570510,Jamel Thomas,WR,South Alabama,Sun Belt,0.0021,0.0051,0.0,0.0,0.0,0.009,0.0,0.006,0.0021,0.0051,0.0,0.0,0.0,0.009,0.0,0.006,2019-11-12 22:50:18
1954,2019,4240003,Luke Price,TE,Clemson,ACC,0.0021,0.0042,0.0,0.0041,0.0,0.0,0.003,0.0,0.0021,0.0042,0.0,0.0041,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1955,2019,4259597,Mac Hippenhammer,WR,Penn State,Big Ten,0.002,0.0039,0.0,0.0,0.0,0.0,0.003,0.0,0.002,0.0039,0.0,0.0,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1956,2019,3929199,Manny Miles,QB,Kansas,Big 12,0.002,0.0,0.004,0.0,0.006,0.0,0.003,0.0,0.002,0.0,0.004,0.0,0.006,0.0,0.003,0.0,2019-11-12 22:50:18
1957,2019,4570200,Jack Bradley,TE,Rice,Conference USA,0.002,0.0042,0.0,0.0,0.0,0.0,0.0,0.005,0.002,0.0042,0.0,0.0,0.0,0.0,0.0,0.005,2019-11-12 22:50:18
1958,2019,4241300,Takulve Williams,WR,Kansas,Big 12,0.002,0.0041,0.0,0.0,0.0,0.01,0.0,0.006,0.002,0.0041,0.0,0.0,0.0,0.01,0.0,0.006,2019-11-12 22:50:18
1959,2019,4569954,Terrell Warner,WR,New Mexico State,FBS Independents,0.002,0.0033,0.0,0.0046,0.0,0.0,0.003,0.0,0.002,0.0033,0.0,0.0046,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1960,2019,4040791,Drew Dan,WR,New Mexico State,FBS Independents,0.002,0.0033,0.0,0.0,0.006,0.0,0.003,0.0,0.002,0.0033,0.0,0.0,0.006,0.0,0.003,0.0,2019-11-12 22:50:18
1961,2019,3928980,Hudson Hall,FB,Kansas,Big 12,0.002,0.0,0.004,0.0045,0.0,0.0,0.003,0.0,0.002,0.0,0.004,0.0045,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1962,2019,4039360,John Williams,WR,Memphis,American Athletic,0.002,0.0041,0.0,0.0043,0.0,0.0,0.003,0.0,0.002,0.0041,0.0,0.0043,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1963,2019,4243249,TJ Green,RB,Utah,Pac-12,0.002,0.0,0.0032,0.0,0.006,0.0,0.003,0.0,0.002,0.0,0.0032,0.0,0.006,0.0,0.003,0.0,2019-11-12 22:50:18
1964,2019,3932503,Brandon Junk,TE,Akron,Mid-American,0.002,0.0031,0.0,0.0,0.006,0.0,0.003,0.0,0.002,0.0031,0.0,0.0,0.006,0.0,0.003,0.0,2019-11-12 22:50:18
1965,2019,4371745,Kameron Wilson,TE,Memphis,American Athletic,0.002,0.0041,0.0,0.0043,0.0,0.0,0.003,0.0,0.002,0.0041,0.0,0.0043,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1966,2019,4240484,Josh Blancato,WR,Georgia Tech,ACC,0.002,0.0049,0.0,0.0046,0.0,0.0,0.003,0.0,0.002,0.0049,0.0,0.0046,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1967,2019,4243390,Tyce Daniel,TE,Memphis,American Athletic,0.002,0.0041,0.0,0.0043,0.0,0.0,0.003,0.0,0.002,0.0041,0.0,0.0043,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1968,2019,4243930,Kevin LeDee,WR,Tulane,American Athletic,0.002,0.0051,0.0,0.004,0.0,0.0,0.003,0.0,0.002,0.0051,0.0,0.004,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1969,2019,4360082,Leonard Taylor,TE,Cincinnati,American Athletic,0.0019,0.0045,0.0,0.0041,0.0,0.0,0.003,0.0,0.0019,0.0045,0.0,0.0041,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1970,2019,4426692,Luke Benson,TE,Syracuse,ACC,0.0019,0.0033,0.0,0.0045,0.0,0.0,0.003,0.0,0.0019,0.0033,0.0,0.0045,0.0,0.0,0.003,0.0,2019-11-12 22:50:18
1971,2019,4580601,Chance Stevenson,RB,Air Force,Mountain West,0.0019,0.0114,0.0,0.0,0.005,0.0,0.002,0.0,0.0019,0.0114,0.0,0.0,0.005,0.0,0.002,0.0,2019-11-12 22:50:18
1972,2019,4244066,Raymond James,WR,Kent State,Mid-American,0.0019,0.004,0.0,0.0,0.0,0.008,0.0,0.006,0.0019,0.004,0.0,0.0,0.0,0.008,0.0,0.006,2019-11-12 22:50:18
1973,2019,4362650,Jaray Jenkins,WR,LSU,SEC,0.0019,0.0033,0.0,0.0037,0.0,0.0,0.002,0.0,0.0019,0.0033,0.0,0.0037,0.0,0.0,0.002,0.0,2019-11-12 22:50:18
