,series_division,poll,season,week,season_week,rank,team,team_id,conference,first_place_votes,points,is_playoff_poll,last_updated
246,FBS,Coaches Poll,2019,9,201909,22,Appalachian State,2026,Sun Belt,0,300,0,2019-11-12 22:50:18
247,FBS,Coaches Poll,2019,9,201909,23,Wake Forest,154,ACC,0,181,0,2019-11-12 22:50:18
248,FBS,Coaches Poll,2019,9,201909,24,Arizona State,9,Pac-12,0,131,0,2019-11-12 22:50:18
249,FBS,Coaches Poll,2019,9,201909,25,Memphis,235,American Athletic,0,101,0,2019-11-12 22:50:18
250,FBS,AP Top 25,2019,8,201908,1,Alabama,333,SEC,30,1503,0,2019-11-12 22:50:18
251,FBS,AP Top 25,2019,8,201908,2,LSU,99,SEC,12,1449,0,2019-11-12 22:50:18
252,FBS,AP Top 25,2019,8,201908,3,Clemson,228,ACC,11,1427,0,2019-11-12 22:50:18
253,FBS,AP Top 25,2019,8,201908,4,Ohio State,194,Big Ten,9,1404,0,2019-11-12 22:50:18
254,FBS,AP Top 25,2019,8,201908,5,Oklahoma,201,Big 12,0,1333,0,2019-11-12 22:50:18
255,FBS,AP Top 25,2019,8,201908,6,Wisconsin,275,Big Ten,0,1245,0,2019-11-12 22:50:18
256,FBS,AP Top 25,2019,8,201908,7,Penn State,213,Big Ten,0,1129,0,2019-11-12 22:50:18
257,FBS,AP Top 25,2019,8,201908,8,Notre Dame,87,FBS Independents,0,1042,0,2019-11-12 22:50:18
258,FBS,AP Top 25,2019,8,201908,9,Florida,57,SEC,0,1041,0,2019-11-12 22:50:18
259,FBS,AP Top 25,2019,8,201908,10,Georgia,61,SEC,0,995,0,2019-11-12 22:50:18
260,FBS,AP Top 25,2019,8,201908,11,Auburn,2,SEC,0,985,0,2019-11-12 22:50:18
261,FBS,AP Top 25,2019,8,201908,12,Oregon,2483,Pac-12,0,906,0,2019-11-12 22:50:18
262,FBS,AP Top 25,2019,8,201908,13,Utah,254,Pac-12,0,729,0,2019-11-12 22:50:18
263,FBS,AP Top 25,2019,8,201908,14,Boise State,68,Mountain West,0,716,0,2019-11-12 22:50:18
264,FBS,AP Top 25,2019,8,201908,15,Texas,251,Big 12,0,672,0,2019-11-12 22:50:18
265,FBS,AP Top 25,2019,8,201908,16,Michigan,130,Big Ten,0,648,0,2019-11-12 22:50:18
266,FBS,AP Top 25,2019,8,201908,17,Arizona State,9,Pac-12,0,524,0,2019-11-12 22:50:18
267,FBS,AP Top 25,2019,8,201908,18,Baylor,239,Big 12,0,470,0,2019-11-12 22:50:18
268,FBS,AP Top 25,2019,8,201908,19,SMU,2567,American Athletic,0,398,0,2019-11-12 22:50:18
269,FBS,AP Top 25,2019,8,201908,20,Minnesota,135,Big Ten,0,330,0,2019-11-12 22:50:18
270,FBS,AP Top 25,2019,8,201908,21,Cincinnati,2132,American Athletic,0,308,0,2019-11-12 22:50:18
271,FBS,AP Top 25,2019,8,201908,22,Missouri,142,SEC,0,233,0,2019-11-12 22:50:18
272,FBS,AP Top 25,2019,8,201908,23,Iowa,2294,Big Ten,0,210,0,2019-11-12 22:50:18
273,FBS,AP Top 25,2019,8,201908,24,Appalachian State,2026,Sun Belt,0,148,0,2019-11-12 22:50:18
274,FBS,AP Top 25,2019,8,201908,25,Washington,264,Pac-12,0,107,0,2019-11-12 22:50:18
275,FBS,Coaches Poll,2019,8,201908,1,Alabama,333,SEC,44,1601,0,2019-11-12 22:50:18
276,FBS,Coaches Poll,2019,8,201908,2,Clemson,228,ACC,14,1536,0,2019-11-12 22:50:18
277,FBS,Coaches Poll,2019,8,201908,3,LSU,99,SEC,3,1455,0,2019-11-12 22:50:18
278,FBS,Coaches Poll,2019,8,201908,4,Ohio State,194,Big Ten,4,1454,0,2019-11-12 22:50:18
279,FBS,Coaches Poll,2019,8,201908,5,Oklahoma,201,Big 12,0,1414,0,2019-11-12 22:50:18
280,FBS,Coaches Poll,2019,8,201908,6,Wisconsin,275,Big Ten,0,1297,0,2019-11-12 22:50:18
281,FBS,Coaches Poll,2019,8,201908,7,Penn State,213,Big Ten,0,1182,0,2019-11-12 22:50:18
282,FBS,Coaches Poll,2019,8,201908,8,Notre Dame,87,FBS Independents,0,1107,0,2019-11-12 22:50:18
283,FBS,Coaches Poll,2019,8,201908,9,Florida,57,SEC,0,1057,0,2019-11-12 22:50:18
284,FBS,Coaches Poll,2019,8,201908,10,Georgia,61,SEC,0,1049,0,2019-11-12 22:50:18
285,FBS,Coaches Poll,2019,8,201908,11,Auburn,2,SEC,0,998,0,2019-11-12 22:50:18
286,FBS,Coaches Poll,2019,8,201908,12,Oregon,2483,Pac-12,0,955,0,2019-11-12 22:50:18
287,FBS,Coaches Poll,2019,8,201908,13,Boise State,68,Mountain West,0,795,0,2019-11-12 22:50:18
288,FBS,Coaches Poll,2019,8,201908,14,Utah,254,Pac-12,0,768,0,2019-11-12 22:50:18
289,FBS,Coaches Poll,2019,8,201908,15,Texas,251,Big 12,0,695,0,2019-11-12 22:50:18
290,FBS,Coaches Poll,2019,8,201908,16,Michigan,130,Big Ten,0,674,0,2019-11-12 22:50:18
291,FBS,Coaches Poll,2019,8,201908,17,Arizona State,9,Pac-12,0,504,0,2019-11-12 22:50:18
292,FBS,Coaches Poll,2019,8,201908,18,Baylor,239,Big 12,0,501,0,2019-11-12 22:50:18
293,FBS,Coaches Poll,2019,8,201908,19,SMU,2567,American Athletic,0,421,0,2019-11-12 22:50:18
294,FBS,Coaches Poll,2019,8,201908,20,Minnesota,135,Big Ten,0,419,0,2019-11-12 22:50:18
295,FBS,Coaches Poll,2019,8,201908,21,Cincinnati,2132,American Athletic,0,298,0,2019-11-12 22:50:18
296,FBS,Coaches Poll,2019,8,201908,22,Iowa,2294,Big Ten,0,230,0,2019-11-12 22:50:18
297,FBS,Coaches Poll,2019,8,201908,23,Washington,264,Pac-12,0,149,0,2019-11-12 22:50:18
298,FBS,Coaches Poll,2019,8,201908,24,Appalachian State,2026,Sun Belt,0,140,0,2019-11-12 22:50:18
299,FBS,Coaches Poll,2019,8,201908,25,Temple,218,American Athletic,0,88,0,2019-11-12 22:50:18
300,FBS,AP Top 25,2019,7,201907,1,Alabama,333,SEC,32,1503,0,2019-11-12 22:50:18
301,FBS,AP Top 25,2019,7,201907,2,Clemson,228,ACC,15,1433,0,2019-11-12 22:50:18
302,FBS,AP Top 25,2019,7,201907,3,Ohio State,194,Big Ten,10,1393,0,2019-11-12 22:50:18
303,FBS,AP Top 25,2019,7,201907,3,Georgia,61,SEC,3,1393,0,2019-11-12 22:50:18
304,FBS,AP Top 25,2019,7,201907,5,LSU,99,SEC,2,1352,0,2019-11-12 22:50:18
305,FBS,AP Top 25,2019,7,201907,6,Oklahoma,201,Big 12,0,1268,0,2019-11-12 22:50:18
306,FBS,AP Top 25,2019,7,201907,7,Florida,57,SEC,0,1163,0,2019-11-12 22:50:18
307,FBS,AP Top 25,2019,7,201907,8,Wisconsin,275,Big Ten,0,1105,0,2019-11-12 22:50:18
308,FBS,AP Top 25,2019,7,201907,9,Notre Dame,87,FBS Independents,0,1046,0,2019-11-12 22:50:18
309,FBS,AP Top 25,2019,7,201907,10,Penn State,213,Big Ten,0,958,0,2019-11-12 22:50:18
310,FBS,AP Top 25,2019,7,201907,11,Texas,251,Big 12,0,947,0,2019-11-12 22:50:18
311,FBS,AP Top 25,2019,7,201907,12,Auburn,2,SEC,0,920,0,2019-11-12 22:50:18
312,FBS,AP Top 25,2019,7,201907,13,Oregon,2483,Pac-12,0,828,0,2019-11-12 22:50:18
313,FBS,AP Top 25,2019,7,201907,14,Boise State,68,Mountain West,0,654,0,2019-11-12 22:50:18
314,FBS,AP Top 25,2019,7,201907,15,Utah,254,Pac-12,0,624,0,2019-11-12 22:50:18
315,FBS,AP Top 25,2019,7,201907,16,Michigan,130,Big Ten,0,618,0,2019-11-12 22:50:18
316,FBS,AP Top 25,2019,7,201907,17,Iowa,2294,Big Ten,0,454,0,2019-11-12 22:50:18
317,FBS,AP Top 25,2019,7,201907,18,Arizona State,9,Pac-12,0,388,0,2019-11-12 22:50:18
318,FBS,AP Top 25,2019,7,201907,19,Wake Forest,154,ACC,0,380,0,2019-11-12 22:50:18
319,FBS,AP Top 25,2019,7,201907,20,Virginia,258,ACC,0,353,0,2019-11-12 22:50:18
320,FBS,AP Top 25,2019,7,201907,21,SMU,2567,American Athletic,0,285,0,2019-11-12 22:50:18
321,FBS,AP Top 25,2019,7,201907,22,Baylor,239,Big 12,0,260,0,2019-11-12 22:50:18
322,FBS,AP Top 25,2019,7,201907,23,Memphis,235,American Athletic,0,189,0,2019-11-12 22:50:18
323,FBS,AP Top 25,2019,7,201907,24,Texas A&M,245,SEC,0,165,0,2019-11-12 22:50:18
324,FBS,AP Top 25,2019,7,201907,25,Cincinnati,2132,American Athletic,0,118,0,2019-11-12 22:50:18
325,FBS,Coaches Poll,2019,7,201907,1,Alabama,333,SEC,42,1602,0,2019-11-12 22:50:18
326,FBS,Coaches Poll,2019,7,201907,2,Clemson,228,ACC,20,1531,0,2019-11-12 22:50:18
327,FBS,Coaches Poll,2019,7,201907,3,Georgia,61,SEC,0,1459,0,2019-11-12 22:50:18
328,FBS,Coaches Poll,2019,7,201907,4,Ohio State,194,Big Ten,3,1422,0,2019-11-12 22:50:18
329,FBS,Coaches Poll,2019,7,201907,5,Oklahoma,201,Big 12,0,1378,0,2019-11-12 22:50:18
330,FBS,Coaches Poll,2019,7,201907,6,LSU,99,SEC,0,1364,0,2019-11-12 22:50:18
331,FBS,Coaches Poll,2019,7,201907,7,Florida,57,SEC,0,1218,0,2019-11-12 22:50:18
332,FBS,Coaches Poll,2019,7,201907,8,Wisconsin,275,Big Ten,0,1164,0,2019-11-12 22:50:18
333,FBS,Coaches Poll,2019,7,201907,9,Penn State,213,Big Ten,0,1051,0,2019-11-12 22:50:18
334,FBS,Coaches Poll,2019,7,201907,10,Notre Dame,87,FBS Independents,0,1033,0,2019-11-12 22:50:18
335,FBS,Coaches Poll,2019,7,201907,11,Texas,251,Big 12,0,971,0,2019-11-12 22:50:18
336,FBS,Coaches Poll,2019,7,201907,12,Auburn,2,SEC,0,929,0,2019-11-12 22:50:18
337,FBS,Coaches Poll,2019,7,201907,13,Oregon,2483,Pac-12,0,866,0,2019-11-12 22:50:18
338,FBS,Coaches Poll,2019,7,201907,14,Boise State,68,Mountain West,0,732,0,2019-11-12 22:50:18
339,FBS,Coaches Poll,2019,7,201907,15,Utah,254,Pac-12,0,655,0,2019-11-12 22:50:18
340,FBS,Coaches Poll,2019,7,201907,16,Michigan,130,Big Ten,0,648,0,2019-11-12 22:50:18
341,FBS,Coaches Poll,2019,7,201907,17,Wake Forest,154,ACC,0,498,0,2019-11-12 22:50:18
342,FBS,Coaches Poll,2019,7,201907,18,Iowa,2294,Big Ten,0,441,0,2019-11-12 22:50:18
343,FBS,Coaches Poll,2019,7,201907,19,Virginia,258,ACC,0,345,0,2019-11-12 22:50:18
344,FBS,Coaches Poll,2019,7,201907,20,Memphis,235,American Athletic,0,318,0,2019-11-12 22:50:18
345,FBS,Coaches Poll,2019,7,201907,21,Texas A&M,245,SEC,0,306,0,2019-11-12 22:50:18
346,FBS,Coaches Poll,2019,7,201907,22,SMU,2567,American Athletic,0,246,0,2019-11-12 22:50:18
347,FBS,Coaches Poll,2019,7,201907,23,Baylor,239,Big 12,0,234,0,2019-11-12 22:50:18
348,FBS,Coaches Poll,2019,7,201907,24,Arizona State,9,Pac-12,0,228,0,2019-11-12 22:50:18
349,FBS,Coaches Poll,2019,7,201907,25,Minnesota,135,Big Ten,0,131,0,2019-11-12 22:50:18
350,FBS,AP Top 25,2019,6,201906,1,Alabama,333,SEC,29,1478,0,2019-11-12 22:50:18
351,FBS,AP Top 25,2019,6,201906,2,Clemson,228,ACC,18,1426,0,2019-11-12 22:50:18
352,FBS,AP Top 25,2019,6,201906,3,Georgia,61,SEC,4,1375,0,2019-11-12 22:50:18
353,FBS,AP Top 25,2019,6,201906,4,Ohio State,194,Big Ten,7,1324,0,2019-11-12 22:50:18
354,FBS,AP Top 25,2019,6,201906,5,LSU,99,SEC,0,1322,0,2019-11-12 22:50:18
355,FBS,AP Top 25,2019,6,201906,6,Oklahoma,201,Big 12,0,1264,0,2019-11-12 22:50:18
356,FBS,AP Top 25,2019,6,201906,7,Auburn,2,SEC,0,1186,0,2019-11-12 22:50:18
357,FBS,AP Top 25,2019,6,201906,8,Wisconsin,275,Big Ten,0,1046,0,2019-11-12 22:50:18
358,FBS,AP Top 25,2019,6,201906,9,Notre Dame,87,FBS Independents,0,996,0,2019-11-12 22:50:18
359,FBS,AP Top 25,2019,6,201906,10,Florida,57,SEC,0,986,0,2019-11-12 22:50:18
360,FBS,AP Top 25,2019,6,201906,11,Texas,251,Big 12,0,919,0,2019-11-12 22:50:18
361,FBS,AP Top 25,2019,6,201906,12,Penn State,213,Big Ten,0,878,0,2019-11-12 22:50:18
362,FBS,AP Top 25,2019,6,201906,13,Oregon,2483,Pac-12,0,817,0,2019-11-12 22:50:18
363,FBS,AP Top 25,2019,6,201906,14,Iowa,2294,Big Ten,0,731,0,2019-11-12 22:50:18
364,FBS,AP Top 25,2019,6,201906,15,Washington,264,Pac-12,0,603,0,2019-11-12 22:50:18
365,FBS,AP Top 25,2019,6,201906,16,Boise State,68,Mountain West,0,559,0,2019-11-12 22:50:18
366,FBS,AP Top 25,2019,6,201906,17,Utah,254,Pac-12,0,534,0,2019-11-12 22:50:18
367,FBS,AP Top 25,2019,6,201906,18,UCF,2116,American Athletic,0,352,0,2019-11-12 22:50:18
368,FBS,AP Top 25,2019,6,201906,19,Michigan,130,Big Ten,0,350,0,2019-11-12 22:50:18
369,FBS,AP Top 25,2019,6,201906,20,Arizona State,9,Pac-12,0,249,0,2019-11-12 22:50:18
370,FBS,AP Top 25,2019,6,201906,21,Oklahoma State,197,Big 12,0,215,0,2019-11-12 22:50:18
371,FBS,AP Top 25,2019,6,201906,22,Wake Forest,154,ACC,0,190,0,2019-11-12 22:50:18
372,FBS,AP Top 25,2019,6,201906,23,Virginia,258,ACC,0,186,0,2019-11-12 22:50:18
373,FBS,AP Top 25,2019,6,201906,24,SMU,2567,American Athletic,0,151,0,2019-11-12 22:50:18
374,FBS,AP Top 25,2019,6,201906,25,Texas A&M,245,SEC,0,147,0,2019-11-12 22:50:18
375,FBS,AP Top 25,2019,6,201906,25,Michigan State,127,Big Ten,0,147,0,2019-11-12 22:50:18
376,FBS,Coaches Poll,2019,6,201906,1,Alabama,333,SEC,29,1562,0,2019-11-12 22:50:18
377,FBS,Coaches Poll,2019,6,201906,2,Clemson,228,ACC,30,1526,0,2019-11-12 22:50:18
378,FBS,Coaches Poll,2019,6,201906,3,Georgia,61,SEC,1,1446,0,2019-11-12 22:50:18
379,FBS,Coaches Poll,2019,6,201906,4,Oklahoma,201,Big 12,0,1373,0,2019-11-12 22:50:18
380,FBS,Coaches Poll,2019,6,201906,5,Ohio State,194,Big Ten,4,1362,0,2019-11-12 22:50:18
381,FBS,Coaches Poll,2019,6,201906,6,LSU,99,SEC,0,1349,0,2019-11-12 22:50:18
382,FBS,Coaches Poll,2019,6,201906,7,Auburn,2,SEC,0,1198,0,2019-11-12 22:50:18
383,FBS,Coaches Poll,2019,6,201906,8,Florida,57,SEC,0,1100,0,2019-11-12 22:50:18
384,FBS,Coaches Poll,2019,6,201906,9,Wisconsin,275,Big Ten,0,1097,0,2019-11-12 22:50:18
385,FBS,Coaches Poll,2019,6,201906,10,Notre Dame,87,FBS Independents,0,987,0,2019-11-12 22:50:18
386,FBS,Coaches Poll,2019,6,201906,11,Penn State,213,Big Ten,0,978,0,2019-11-12 22:50:18
387,FBS,Coaches Poll,2019,6,201906,12,Texas,251,Big 12,0,912,0,2019-11-12 22:50:18
388,FBS,Coaches Poll,2019,6,201906,13,Oregon,2483,Pac-12,0,813,0,2019-11-12 22:50:18
389,FBS,Coaches Poll,2019,6,201906,14,Iowa,2294,Big Ten,0,790,0,2019-11-12 22:50:18
390,FBS,Coaches Poll,2019,6,201906,15,Boise State,68,Mountain West,0,621,0,2019-11-12 22:50:18
391,FBS,Coaches Poll,2019,6,201906,16,Washington,264,Pac-12,0,608,0,2019-11-12 22:50:18
392,FBS,Coaches Poll,2019,6,201906,17,Utah,254,Pac-12,0,532,0,2019-11-12 22:50:18
393,FBS,Coaches Poll,2019,6,201906,18,Michigan,130,Big Ten,0,417,0,2019-11-12 22:50:18
394,FBS,Coaches Poll,2019,6,201906,19,UCF,2116,American Athletic,0,308,0,2019-11-12 22:50:18
395,FBS,Coaches Poll,2019,6,201906,20,Wake Forest,154,ACC,0,279,0,2019-11-12 22:50:18
396,FBS,Coaches Poll,2019,6,201906,21,Texas A&M,245,SEC,0,251,0,2019-11-12 22:50:18
397,FBS,Coaches Poll,2019,6,201906,22,Virginia,258,ACC,0,202,0,2019-11-12 22:50:18
398,FBS,Coaches Poll,2019,6,201906,23,Memphis,235,American Athletic,0,167,0,2019-11-12 22:50:18
399,FBS,Coaches Poll,2019,6,201906,23,Michigan State,127,Big Ten,0,167,0,2019-11-12 22:50:18
400,FBS,Coaches Poll,2019,6,201906,25,Oklahoma State,197,Big 12,0,158,0,2019-11-12 22:50:18
401,FBS,AP Top 25,2019,5,201905,1,Clemson,228,ACC,55,1543,0,2019-11-12 22:50:18
402,FBS,AP Top 25,2019,5,201905,2,Alabama,333,SEC,6,1485,0,2019-11-12 22:50:18
403,FBS,AP Top 25,2019,5,201905,3,Georgia,61,SEC,1,1400,0,2019-11-12 22:50:18
404,FBS,AP Top 25,2019,5,201905,4,LSU,99,SEC,0,1344,0,2019-11-12 22:50:18
405,FBS,AP Top 25,2019,5,201905,5,Ohio State,194,Big Ten,0,1288,0,2019-11-12 22:50:18
406,FBS,AP Top 25,2019,5,201905,6,Oklahoma,201,Big 12,0,1283,0,2019-11-12 22:50:18
407,FBS,AP Top 25,2019,5,201905,7,Auburn,2,SEC,0,1169,0,2019-11-12 22:50:18
408,FBS,AP Top 25,2019,5,201905,8,Wisconsin,275,Big Ten,0,1071,0,2019-11-12 22:50:18
409,FBS,AP Top 25,2019,5,201905,9,Florida,57,SEC,0,1022,0,2019-11-12 22:50:18
410,FBS,AP Top 25,2019,5,201905,10,Notre Dame,87,FBS Independents,0,989,0,2019-11-12 22:50:18
411,FBS,AP Top 25,2019,5,201905,11,Texas,251,Big 12,0,968,0,2019-11-12 22:50:18
412,FBS,AP Top 25,2019,5,201905,12,Penn State,213,Big Ten,0,848,0,2019-11-12 22:50:18
413,FBS,AP Top 25,2019,5,201905,13,Oregon,2483,Pac-12,0,839,0,2019-11-12 22:50:18
414,FBS,AP Top 25,2019,5,201905,14,Iowa,2294,Big Ten,0,714,0,2019-11-12 22:50:18
415,FBS,AP Top 25,2019,5,201905,15,California,25,Pac-12,0,547,0,2019-11-12 22:50:18
416,FBS,AP Top 25,2019,5,201905,16,Boise State,68,Mountain West,0,524,0,2019-11-12 22:50:18
417,FBS,AP Top 25,2019,5,201905,17,Washington,264,Pac-12,0,498,0,2019-11-12 22:50:18
418,FBS,AP Top 25,2019,5,201905,18,Virginia,258,ACC,0,430,0,2019-11-12 22:50:18
419,FBS,AP Top 25,2019,5,201905,19,Utah,254,Pac-12,0,426,0,2019-11-12 22:50:18
420,FBS,AP Top 25,2019,5,201905,20,Michigan,130,Big Ten,0,287,0,2019-11-12 22:50:18
421,FBS,AP Top 25,2019,5,201905,21,USC,30,Pac-12,0,257,0,2019-11-12 22:50:18
422,FBS,AP Top 25,2019,5,201905,22,UCF,2116,American Athletic,0,252,0,2019-11-12 22:50:18
423,FBS,AP Top 25,2019,5,201905,23,Texas A&M,245,SEC,0,233,0,2019-11-12 22:50:18
424,FBS,AP Top 25,2019,5,201905,24,Kansas State,2306,Big 12,0,230,0,2019-11-12 22:50:18
425,FBS,AP Top 25,2019,5,201905,25,Michigan State,127,Big Ten,0,104,0,2019-11-12 22:50:18
426,FBS,Coaches Poll,2019,5,201905,1,Clemson,228,ACC,62,1622,0,2019-11-12 22:50:18
427,FBS,Coaches Poll,2019,5,201905,2,Alabama,333,SEC,2,1558,0,2019-11-12 22:50:18
428,FBS,Coaches Poll,2019,5,201905,3,Georgia,61,SEC,1,1475,0,2019-11-12 22:50:18
429,FBS,Coaches Poll,2019,5,201905,4,Oklahoma,201,Big 12,0,1388,0,2019-11-12 22:50:18
430,FBS,Coaches Poll,2019,5,201905,5,LSU,99,SEC,0,1378,0,2019-11-12 22:50:18
431,FBS,Coaches Poll,2019,5,201905,6,Ohio State,194,Big Ten,0,1335,0,2019-11-12 22:50:18
432,FBS,Coaches Poll,2019,5,201905,7,Auburn,2,SEC,0,1198,0,2019-11-12 22:50:18
433,FBS,Coaches Poll,2019,5,201905,8,Florida,57,SEC,0,1138,0,2019-11-12 22:50:18
434,FBS,Coaches Poll,2019,5,201905,9,Wisconsin,275,Big Ten,0,1100,0,2019-11-12 22:50:18
435,FBS,Coaches Poll,2019,5,201905,10,Notre Dame,87,FBS Independents,0,980,0,2019-11-12 22:50:18
436,FBS,Coaches Poll,2019,5,201905,11,Penn State,213,Big Ten,0,964,0,2019-11-12 22:50:18
437,FBS,Coaches Poll,2019,5,201905,12,Texas,251,Big 12,0,959,0,2019-11-12 22:50:18
438,FBS,Coaches Poll,2019,5,201905,13,Oregon,2483,Pac-12,0,816,0,2019-11-12 22:50:18
439,FBS,Coaches Poll,2019,5,201905,14,Iowa,2294,Big Ten,0,778,0,2019-11-12 22:50:18
440,FBS,Coaches Poll,2019,5,201905,15,Boise State,68,Mountain West,0,558,0,2019-11-12 22:50:18
441,FBS,Coaches Poll,2019,5,201905,16,California,25,Pac-12,0,505,0,2019-11-12 22:50:18
442,FBS,Coaches Poll,2019,5,201905,17,Washington,264,Pac-12,0,485,0,2019-11-12 22:50:18
443,FBS,Coaches Poll,2019,5,201905,18,Virginia,258,ACC,0,450,0,2019-11-12 22:50:18
444,FBS,Coaches Poll,2019,5,201905,19,Utah,254,Pac-12,0,445,0,2019-11-12 22:50:18
445,FBS,Coaches Poll,2019,5,201905,20,Michigan,130,Big Ten,0,389,0,2019-11-12 22:50:18
446,FBS,Coaches Poll,2019,5,201905,21,Texas A&M,245,SEC,0,270,0,2019-11-12 22:50:18
447,FBS,Coaches Poll,2019,5,201905,22,Kansas State,2306,Big 12,0,262,0,2019-11-12 22:50:18
448,FBS,Coaches Poll,2019,5,201905,23,UCF,2116,American Athletic,0,233,0,2019-11-12 22:50:18
449,FBS,Coaches Poll,2019,5,201905,24,Wake Forest,154,ACC,0,143,0,2019-11-12 22:50:18
450,FBS,Coaches Poll,2019,5,201905,25,USC,30,Pac-12,0,130,0,2019-11-12 22:50:18
451,FBS,AP Top 25,2019,4,201904,1,Clemson,228,ACC,57,1545,0,2019-11-12 22:50:18
452,FBS,AP Top 25,2019,4,201904,2,Alabama,333,SEC,5,1488,0,2019-11-12 22:50:18
453,FBS,AP Top 25,2019,4,201904,3,Georgia,61,SEC,0,1386,0,2019-11-12 22:50:18
454,FBS,AP Top 25,2019,4,201904,4,LSU,99,SEC,0,1339,0,2019-11-12 22:50:18
455,FBS,AP Top 25,2019,4,201904,5,Oklahoma,201,Big 12,0,1310,0,2019-11-12 22:50:18
456,FBS,AP Top 25,2019,4,201904,6,Ohio State,194,Big Ten,0,1292,0,2019-11-12 22:50:18
457,FBS,AP Top 25,2019,4,201904,7,Notre Dame,87,FBS Independents,0,1099,0,2019-11-12 22:50:18
458,FBS,AP Top 25,2019,4,201904,8,Auburn,2,SEC,0,1079,0,2019-11-12 22:50:18
459,FBS,AP Top 25,2019,4,201904,9,Florida,57,SEC,0,959,0,2019-11-12 22:50:18
460,FBS,AP Top 25,2019,4,201904,10,Utah,254,Pac-12,0,929,0,2019-11-12 22:50:18
461,FBS,AP Top 25,2019,4,201904,11,Michigan,130,Big Ten,0,917,0,2019-11-12 22:50:18
462,FBS,AP Top 25,2019,4,201904,12,Texas,251,Big 12,0,888,0,2019-11-12 22:50:18
463,FBS,AP Top 25,2019,4,201904,13,Wisconsin,275,Big Ten,0,726,0,2019-11-12 22:50:18
464,FBS,AP Top 25,2019,4,201904,13,Penn State,213,Big Ten,0,726,0,2019-11-12 22:50:18
465,FBS,AP Top 25,2019,4,201904,15,UCF,2116,American Athletic,0,703,0,2019-11-12 22:50:18
466,FBS,AP Top 25,2019,4,201904,16,Oregon,2483,Pac-12,0,670,0,2019-11-12 22:50:18
467,FBS,AP Top 25,2019,4,201904,17,Texas A&M,245,SEC,0,665,0,2019-11-12 22:50:18
468,FBS,AP Top 25,2019,4,201904,18,Iowa,2294,Big Ten,0,539,0,2019-11-12 22:50:18
469,FBS,AP Top 25,2019,4,201904,19,Washington State,265,Pac-12,0,452,0,2019-11-12 22:50:18
470,FBS,AP Top 25,2019,4,201904,20,Boise State,68,Mountain West,0,277,0,2019-11-12 22:50:18
471,FBS,AP Top 25,2019,4,201904,21,Virginia,258,ACC,0,252,0,2019-11-12 22:50:18
472,FBS,AP Top 25,2019,4,201904,22,Washington,264,Pac-12,0,183,0,2019-11-12 22:50:18
473,FBS,AP Top 25,2019,4,201904,23,California,25,Pac-12,0,164,0,2019-11-12 22:50:18
474,FBS,AP Top 25,2019,4,201904,24,Arizona State,9,Pac-12,0,156,0,2019-11-12 22:50:18
475,FBS,AP Top 25,2019,4,201904,25,TCU,2628,Big 12,0,104,0,2019-11-12 22:50:18
476,FBS,Coaches Poll,2019,4,201904,1,Clemson,228,ACC,62,1622,0,2019-11-12 22:50:18
477,FBS,Coaches Poll,2019,4,201904,2,Alabama,333,SEC,3,1560,0,2019-11-12 22:50:18
478,FBS,Coaches Poll,2019,4,201904,3,Georgia,61,SEC,0,1463,0,2019-11-12 22:50:18
479,FBS,Coaches Poll,2019,4,201904,4,Oklahoma,201,Big 12,0,1409,0,2019-11-12 22:50:18
480,FBS,Coaches Poll,2019,4,201904,5,LSU,99,SEC,0,1361,0,2019-11-12 22:50:18
481,FBS,Coaches Poll,2019,4,201904,6,Ohio State,194,Big Ten,0,1342,0,2019-11-12 22:50:18
482,FBS,Coaches Poll,2019,4,201904,7,Notre Dame,87,FBS Independents,0,1182,0,2019-11-12 22:50:18
483,FBS,Coaches Poll,2019,4,201904,8,Florida,57,SEC,0,1095,0,2019-11-12 22:50:18
484,FBS,Coaches Poll,2019,4,201904,9,Auburn,2,SEC,0,1093,0,2019-11-12 22:50:18
485,FBS,Coaches Poll,2019,4,201904,10,Michigan,130,Big Ten,0,928,0,2019-11-12 22:50:18
486,FBS,Coaches Poll,2019,4,201904,11,Utah,254,Pac-12,0,915,0,2019-11-12 22:50:18
487,FBS,Coaches Poll,2019,4,201904,12,Penn State,213,Big Ten,0,864,0,2019-11-12 22:50:18
488,FBS,Coaches Poll,2019,4,201904,13,Texas,251,Big 12,0,847,0,2019-11-12 22:50:18
489,FBS,Coaches Poll,2019,4,201904,14,Wisconsin,275,Big Ten,0,806,0,2019-11-12 22:50:18
490,FBS,Coaches Poll,2019,4,201904,15,Texas A&M,245,SEC,0,702,0,2019-11-12 22:50:18
491,FBS,Coaches Poll,2019,4,201904,16,UCF,2116,American Athletic,0,697,0,2019-11-12 22:50:18
492,FBS,Coaches Poll,2019,4,201904,17,Oregon,2483,Pac-12,0,586,0,2019-11-12 22:50:18
493,FBS,Coaches Poll,2019,4,201904,18,Iowa,2294,Big Ten,0,553,0,2019-11-12 22:50:18
494,FBS,Coaches Poll,2019,4,201904,19,Washington State,265,Pac-12,0,518,0,2019-11-12 22:50:18
495,FBS,Coaches Poll,2019,4,201904,20,Boise State,68,Mountain West,0,322,0,2019-11-12 22:50:18
496,FBS,Coaches Poll,2019,4,201904,21,Washington,264,Pac-12,0,277,0,2019-11-12 22:50:18
